tweets,id_str,len,date,source,likes,retweets,label
"Just call me the ""Burrito bandit"" 🙀😻😸 Who loves Trejos cantina... https://t.co/37k2BO0K4D #Awesome #Foodie #Spot… https://t.co/YN2NyENL2T",1255315937760247809,137,2020-04-29 02:00:16,Twitter for iPhone,2,1,1
"📣 New Podcast! ""Post Meditation Suggestions"" on @Spreaker #anxiety #calm #calming #care #depression #guided… https://t.co/03AQi3h136",1255315926620286976,132,2020-04-29 02:00:14,Spreaker,0,0,1
Happy Rosh Chodesh Nisan Greeting Card | 10 Free Beautiful Cards | Happy New Month | First Jewish Month… https://t.co/dIiCaCnFnA,1255315920748249088,128,2020-04-29 02:00:12,Twitter Web App,2,0,1
"A little bike ride with my little campeón!! Wishing everyone to be safe and health 🤗🤗🙏🏽🙏🏽🚴🏼
#mysonmylife #bikeride… https://t.co/H27etUvurp",1255315866440421377,139,2020-04-29 01:59:59,Instagram,1,0,1
"Just call me the ""Burrito bandit"" 🙀😻😸 Who loves Trejos cantina... https://t.co/ItrAHgwTrF #Awesome #Foodie #Spot… https://t.co/JwmZe4EXCR",1255315764451696640,137,2020-04-29 01:59:35,Twitter for iPhone,2,1,1
Yo. It’s time for you to be happy again! #tuesdayvibes #love #loveyourself #HappinessIsFree #happy 💜❤️🧡💛💚💙🤍🤎🖤,1255315660286185473,109,2020-04-29 01:59:10,Twitter for iPhone,0,0,1
"Just call me the ""Burrito bandit"" 🙀😻😸 Who loves Trejos cantina... https://t.co/idRYDw27yO #Awesome #Foodie #Spot… https://t.co/VcdcHaMuxl",1255315618326351872,137,2020-04-29 01:59:00,Twitter for iPhone,2,0,1
#Happy wedding anniversary day annaya &amp; vadina👩‍❤️‍👨 @rakeshreddybjp @ARRYuvasena @bandisanjay_bjp @aruna_dk… https://t.co/LK49oc3XCk,1255315535463624704,137,2020-04-29 01:58:40,Twitter for Android,3,0,1
"Hey... Am +1 today.
The more you praise and celebrate your life, the more there is to celebrate. Happy birthday to… https://t.co/N2dVXhLKc7",1255315015319642112,139,2020-04-29 01:56:36,Twitter for Android,0,0,1
"Watch me try the ""C"" word, strange days indeed ! 👊😜🤙 

HeroFit at Home - High Intensity Health

Another 4 minute… https://t.co/i4UqAJZZRZ",1255314108448112643,137,2020-04-29 01:53:00,Sprout Social,0,0,1
"When your @ring cam glitches and makes your, singular, #child run to herself 😱🧐😳 #ringcam #securitycam #COVID19… https://t.co/umibQIlUS7",1255313724858130436,136,2020-04-29 01:51:29,Twitter for iPhone,0,0,1
Good luck and do your best Taengoo #HAPPY💜,1255313653617827841,42,2020-04-29 01:51:12,Twitter Web App,0,0,1
"Crazy J - Everything Will Be Alright 
Spotify Link https://t.co/SkIxDtmg05 
#CrazyJ #OfficialCrazyJ #StatenIsland… https://t.co/ESRgTX535s",1255313491168198657,138,2020-04-29 01:50:33,Buffer,0,0,1
"I Am OK With Being Single, Thanks for Asking https://t.co/IS38xzORsc #beingsingle #happy #singlelife",1255313064133636096,100,2020-04-29 01:48:51,Go Dates,1,0,1
"Long time Constant Readers we are. TY once more, sir King. So far, sooo damn good. @StephenKing 

#IfItBleeds… https://t.co/hL8ppdV7b0",1255312892179689474,134,2020-04-29 01:48:10,Twitter for iPhone,0,0,1
"Welcome to my #social life, #happy you are #real https://t.co/TlwgIDRrHX",1255312860445581312,72,2020-04-29 01:48:03,Twitter Web App,0,0,1
"Episode 018: ""Redheads &amp; Run-on Faces"" Kramer Comparisons Continue

🎧 https://t.co/zt0Vyn2hTp
🌐… https://t.co/2HCiyKp33C",1255312367342272512,124,2020-04-29 01:46:05,Sprout Social,0,1,1
"Who likes it? WOW 50% to 70% OFF &gt;&gt; https://t.co/QLpwyDD29D 🌎 FREE Shipping Worldwide  
#photooftheday #stylish… https://t.co/MV1rbvuMCw",1255312000315543553,142,2020-04-29 01:44:38,SocialRabbit Plugin,0,0,1
"Follow us now 🤤😳😘😍💪🏻
jzepeda_official
@Deanharpper 
@FeticheW 
#flawlessmenss
#me #healthy #gym #fortaleza #gymtime… https://t.co/YDdvPEwCVR",1255311314374836224,140,2020-04-29 01:41:54,Instagram,0,0,1
#happy #streetstyle #moda Men's Waterproof Watch https://t.co/ZbYNtbYJq1 https://t.co/y02jeSEvVl,1255311313359835137,96,2020-04-29 01:41:54,SocialRabbit Plugin,0,1,1
"Happy happy happy

#Taeyeon
#Happy
@GirlsGeneration https://t.co/U4o6IQdc9U",1255311153770704898,75,2020-04-29 01:41:16,Twitter Web App,0,0,1
"Crazy J - Everything Will Be Alright 
Spotify Link https://t.co/SkIxDtmg05 
#CrazyJ #OfficialCrazyJ #StatenIsland… https://t.co/YXvw8k96lZ",1255310961503883266,138,2020-04-29 01:40:30,Buffer,0,0,1
"Quote of the Day 📜
#quotes #quote #quoteoftheday #quotestoliveby #beautiful #beauty #beach #art #happy #cute #tbt… https://t.co/YZowstjcD9",1255310800769687554,138,2020-04-29 01:39:52,Instagram,3,0,1
Aging Well: Tips for Staying #Healthy and #Happy as You Age https://t.co/Usv4dw0bnc,1255310672029716480,83,2020-04-29 01:39:21,The Social Jukebox,0,0,1
"Escapamento Chopper Rod 150 Torbal ...

#love #instagood #photooftheday #fashion #beautiful #happy #cute #tbt… https://t.co/OiJBa2DhMS",1255310266969010177,134,2020-04-29 01:37:44,Instagram,1,0,1
"Can you dig it?
.
.
.
.
#thoughtsbecomethings #vibratehigher #flow #letgo #peace #love #happy #positivevibes… https://t.co/ic10Whr64F",1255310136169693184,133,2020-04-29 01:37:13,IFTTT,0,0,1
"Now, more than ever, we should all be embracing the things that make us happy. Have that second scoop of ice cream,… https://t.co/qZZw9xzdG7",1255309795101421568,140,2020-04-29 01:35:52,Twitter for Android,0,0,1
"SOD THE #grills @yng_pilgrim got bills.. 💷💵 💶 
And a family to feed, aka foreign stepper nope. I am Dad to all...
.… https://t.co/nL1vRFB8q7",1255309784829616128,140,2020-04-29 01:35:49,Instagram,0,0,1
"So many seek happiness through others. However, it can be like that box of chocolates, you never know what your gon… https://t.co/wQgz1bjSd0",1255309172721233920,140,2020-04-29 01:33:23,Instagram,0,0,1
"Episode 018: ""Redheads &amp; Run-on Faces"" I just brought life into the world and you want credit for not daydreaming… https://t.co/m3uwC28rLs",1255309109391482880,142,2020-04-29 01:33:08,Sprout Social,0,1,1
#Health #Happy #Life TLC Resolution Drops No 20- FREE SHIPPING https://t.co/j1vqwihTBX,1255308851492130819,86,2020-04-29 01:32:07,Google,0,0,1
"#Health #Happy #Life SeroVital 40 Day Supply Anti-aging Dietary Supplement, 160-count 09… https://t.co/CYHRVm80vP",1255308850355482624,113,2020-04-29 01:32:07,Google,0,0,1
"#Health #Happy #Life New Natural Factors "" The Utimate Antioxidant "" Lot Of 2 https://t.co/tjqTFbSsp0",1255308849386606593,101,2020-04-29 01:32:06,Google,0,0,1
"#Health #Happy #Life Keto OS NAT Charged And Unleashes keto Up Multiple Flavors, 20 Pack https://t.co/CjjSOs5Jpl",1255308848472231942,112,2020-04-29 01:32:06,Google,0,0,1
#Health #Happy #Life BulkSupplements Vitamin E Powder 250 Grams Health Personal (250 Grams) https://t.co/G71qT1Ru6O,1255308847553622017,115,2020-04-29 01:32:06,Google,0,0,1
#Health #Happy #Life 24 Robert Irvine's FIT CRUNCH 30g Protein Bars CARAMEL PEANUT 3.10oz… https://t.co/16uCPFMeVa,1255308846572208129,114,2020-04-29 01:32:06,Google,0,0,1
#Health #Happy #Life Align Daily Probiotic Supplement Capsules 84 Count Digestive System… https://t.co/pSbyKrM2ST,1255308845490024448,113,2020-04-29 01:32:05,Google,0,0,1
#Health #Happy #Life Complete GOLO Weight Loss Kit Dietary Release Supplements Resistance… https://t.co/VUo0pxtRUz,1255308844483436544,114,2020-04-29 01:32:05,Google,0,0,1
#happy #streetstyle #moda CUISHIP Vegetable Cutter Round Mandoline Slicer Potato Carrot Grater Slicer with 3 Stainl… https://t.co/iDzGPQIz6W,1255308739034431488,140,2020-04-29 01:31:40,SocialRabbit Plugin,0,1,1
How To Grow An Aloe Vera Plant Indoors So You Always Have It On Hand #Healthy #Happy #Living https://t.co/Vwp5yy7w0M,1255308685561286657,116,2020-04-29 01:31:27,IFTTT,0,0,1
"Crazy J - Everything Will Be Alright 
Spotify Link https://t.co/SkIxDtmg05 
#CrazyJ #OfficialCrazyJ #StatenIsland… https://t.co/inBNrlIgje",1255308469466431489,138,2020-04-29 01:30:36,Buffer,0,0,1
"Wherever there is life, there is an opportunity for kindness, Be kind.🙏 -- Seneca.

#motivation #fitness… https://t.co/BRbofsTfc9",1255308209713184769,129,2020-04-29 01:29:34,Twitter for Android,2,0,1
👁️‍🗨️✍🏻🧜🏻‍♀️💙The world is big but I have it in my hands.🌎 #Ovnis #Illuminati #night #party #world #Travel… https://t.co/jWUhG64J40,1255307875418869762,130,2020-04-29 01:28:14,Twitter for Android,1,1,1
"Wherever you are, and whatever you do, be in love.
.
.
.
.
.
#beauty #girl #photography #picoftheday #happy… https://t.co/3Gaq1zAeeC",1255307863737733121,132,2020-04-29 01:28:11,Twitter for iPhone,0,1,1
I AM SO #HAPPY @theweeklytv  is #BACK #TONIGHT @ABCaustralia  with of course  @charliepick  #CharliePickering… https://t.co/iUROwvwxF1,1255307367455100934,134,2020-04-29 01:26:13,Twitter for iPad,0,0,1
That’s me baking #bananacake and gaining some weight too lol #happy #fattuesday #lockdown #quarantinelife… https://t.co/PhLyhYWrfi,1255306768583966727,130,2020-04-29 01:23:50,Instagram,0,0,1
#Health #Happy #Life FENDI F768 205 Eyeglasses Frame Italy 53-16-140 Brown Polish SM81 https://t.co/Og86PLP8cv,1255306548236206080,110,2020-04-29 01:22:58,Google,0,0,1
#Health #Happy #Life FENDI F997 757 Eyeglasses Frame Italy 54-17-135 Gold/Brown Polish SM66 https://t.co/2rg5tdwpX6,1255306546336206848,115,2020-04-29 01:22:57,Google,0,0,1
#Health #Happy #Life FENDI MOD.VL7739 954 Eyeglasses Frame Italy 52-15-140 Red Polish SW60 https://t.co/vv4aY92ENX,1255306545405087749,114,2020-04-29 01:22:57,Google,0,0,1
#Health #Happy #Life Ray Ban RB 3447V RB3447V Eyeglasses Black 2503 Authentic 47mm -21mm… https://t.co/sdBLb3ucyy,1255306542334828544,113,2020-04-29 01:22:56,Google,0,0,1
#Health #Happy #Life FURLA VFU022 AMBER 06S8 Eyeglasses Frame 52-15-140 Purple/Dark Green… https://t.co/FBxRLVfpax,1255306541336535041,114,2020-04-29 01:22:56,Google,0,0,1
4Pcs/Lot Muslin 100% Cotton #love #happy https://t.co/QGUZguYAHb https://t.co/5q54UqztJG,1255305945636311041,88,2020-04-29 01:20:34,SocialRabbit Plugin,0,0,1
"#Repost @pickleguys with @get_repost
・・・
We’re back! .
.
.
.
.
.
.
#pickleguys #thepickleguys #pickles  #staysafe… https://t.co/dxUUyOy5sP",1255305353291497473,138,2020-04-29 01:18:13,Instagram,0,1,1
"Straight outta Jannat. 🍺
#Happy #Haram #Ramadan! https://t.co/6xe8scCpCW",1255305320173355010,72,2020-04-29 01:18:05,Twitter for Android,1,2,1
"[INFO] Taeyeon will hold a Vlive 'Happy for TAEYEON' on May 4, 7PM KST to celebrate the release of the single… https://t.co/v21ADFG7eU",1255305280625180672,134,2020-04-29 01:17:56,Twitter Web Client,817,604,1
"You are beautiful no matter what shape you are!

#mentalhealthawareness #mentalhealth #positivity #positivevibes… https://t.co/jUpuLPpyYh",1255305105504718848,137,2020-04-29 01:17:14,Twitter for Android,1,1,1
"Most folks are about as #happy as they make up their minds to be.

#AbeLincoln

#attitude",1255304149308182528,89,2020-04-29 01:13:26,Twitter for Android,0,0,1
"Just a quick lunch, because I have dessert! #happy #roastedasparagus #roastedcherrytomatoes #broiledchicken… https://t.co/UOc6CMfax0",1255304135878066179,132,2020-04-29 01:13:23,Instagram,0,0,1
"Massage is not just a luxury. It's a way to a healthier, happier, life. @spotify https://t.co/XI6CGxCL6j #relax #NowPlaying #happy",1255304000032948226,130,2020-04-29 01:12:50,Twitter Web App,1,0,1
"Bumping to a song I made on voisey 💜 beat by ffc_ag 
#ayeoocasssinging 

#voisey #singing #SINGER #randb #hiphop… https://t.co/MkX7sWxFQ0",1255303959851544579,137,2020-04-29 01:12:41,Instagram,1,0,1
Furball selfies! 😻😻 #cats #furballfarm #furball #catsofinstagram #catstagram #cats_of_instagram #loved #selfie… https://t.co/sfm40q4IWL,1255303453053779968,135,2020-04-29 01:10:40,Instagram,0,0,1
"If you're not #happy or  #successful, ask yourself, ""Am I too busy making excuses, instead of making moves?""

#success #TuesdayMotivation",1255303264259706881,137,2020-04-29 01:09:55,Twitter for Android,0,0,1
Just have to get a few things in order before that and then when the time is right me and the homie are outta here!… https://t.co/f6vU9RHrfP,1255302893722390531,140,2020-04-29 01:08:26,Twitter for iPhone,0,0,1
"Today’s your day so succeed! You got this we believe in you 😊 so good out and do it!

#choice #MotivationalQuotes… https://t.co/h67JxmgfCx",1255302320050647040,138,2020-04-29 01:06:10,Twitter for iPhone,0,2,1
🌺👄 Little Shop of Horrors #bayarea #eastbay #film #california #movies #disney #customer #love #fun #art #create… https://t.co/Y18COfj0eP,1255302298542235648,136,2020-04-29 01:06:05,Instagram,0,0,1
"Greeting to all the resident of #CADC* and  wish you all for peace, prosperity and solidarity. 
#HAPPY CADC DAY.",1255302171253489664,112,2020-04-29 01:05:34,Twitter Web App,0,0,1
#happy #tabletennisplayer Multifunction Handbag for Training https://t.co/mwXrR74PCP,1255302014071910405,84,2020-04-29 01:04:57,TableTennisElit,0,0,1
⭐⭐⭐⭐⭐ review by anniecp6: Gorgeous. Love it. Perfect fit. Thank you. #etsy #happy #customer #feedback #alaridesign… https://t.co/bizLwM1Sdl,1255301888674840577,139,2020-04-29 01:04:27,Seller Tools,0,0,1
"What Is My Purpose In Life? This blog has now been posted! Come find out what I think my purpose in life is.
#blog… https://t.co/I9Bi0KoPfS",1255301838888472576,139,2020-04-29 01:04:15,WordPress.com,1,0,1
Revolution - Peachy Queen - Milk &amp; More! Colorful Mixed Makeup Lot w… https://t.co/z9q8pm7KGQ #Health #Happy #Life,1255301516971380738,118,2020-04-29 01:02:58,Google,0,0,1
DIXIE ( dixie stark interiors) New symbol necklace. ❤️ #custommade #specialgift #mothersdaygift #sentimental… https://t.co/333TNIqcDk,1255301161688719360,133,2020-04-29 01:01:33,Instagram,0,0,1
"Greeting to all the resident of #CADC and  wish you all for peace, solidarity, prosperity. #HAPPY CADC DAY",1255301153862094849,106,2020-04-29 01:01:32,Twitter Web App,0,0,1
"Hold on to those happy kernels. They may feel few and far between, but the more you focus on them, the more abundan… https://t.co/muxEFO6DQ2",1255300972479463426,140,2020-04-29 01:00:48,Hootsuite Inc.,0,0,1
"""If you want others to be #happy, practice #compassion. If you want to be happy, practice compassion."" – Dalai Lama https://t.co/5I0rVOnhe9",1255300897107783683,139,2020-04-29 01:00:30,The Social Jukebox,0,0,1
THE FAITHFULNESS OF GOD ▸https://t.co/ZI0XWMa1hf | #hope #happy #family #religion,1255300838446239746,81,2020-04-29 01:00:16,SocialOomph,0,0,1
"Crazy J - Everything Will Be Alright 
Spotify Link https://t.co/SkIxDtmg05 
#CrazyJ #OfficialCrazyJ #StatenIsland… https://t.co/HTzvukDHyi",1255300833442435072,138,2020-04-29 01:00:15,Buffer,0,0,1
"Always More Coffee!
Stock up: https://t.co/pMxL6mLsLE 
holidaycoffee #perfectpair #coffeeandcookies #happy… https://t.co/YJn44xkG1o",1255300788173275137,131,2020-04-29 01:00:04,Buffer,0,0,1
"I’m human. It’s quarantine. Had a Britney Spears moment. Please, watch. 🥴♥️ LIKE - COMMENT - SUB !! Thank you!
🔅
🔅… https://t.co/c2oawDmprj",1255300760457314309,139,2020-04-29 00:59:58,Instagram,0,0,1
I can’t go back to yesterday cause I was a different person then ~ Alice in wonderland 🌈☁️ #redhead #redhair… https://t.co/bM6W2BTpaS,1255300664818831360,133,2020-04-29 00:59:35,Twitter for iPhone,0,0,1
☠️🧳 Mr. Crow #bayarea #eastbay #film #california #movies #disney #customer #love #fun #art #create #restaurant… https://t.co/nXUWDL5m5d,1255300595692511232,135,2020-04-29 00:59:19,Instagram,1,1,1
@BarbMcQuade Oh please don’t forget the fighter jets today. We needed those like we need a hole in the head. #Happy #talkPresident,1255299999417630722,130,2020-04-29 00:56:56,Twitter for iPhone,3,0,1
#Health #Happy #Life Bluefin Fitness 4D Triple Motor Vibration Plate | Powerful | Magnetic… https://t.co/FcTIJwzC7X,1255299930845065216,115,2020-04-29 00:56:40,Google,0,0,1
#Health #Happy #Life Conair Dual Jet Bath Spa https://t.co/aRuykRTDmY,1255299929880346625,69,2020-04-29 00:56:40,Google,0,0,1
#Health #Happy #Life Vibrating Massage Ball - Peanut Massage Ball Deep Tissue - Vibrating… https://t.co/9BUFGj3mSF,1255299928760385536,114,2020-04-29 00:56:40,Google,0,0,1
#Health #Happy #Life 84L 3 Fold Portable Massage Table With Sheet Cover https://t.co/8r4YY3BSVI,1255299927720316930,95,2020-04-29 00:56:39,Google,0,0,1
#Health #Happy #Life Massage Gun Deep Tissue Percussion Muscle Massager like Hypervolt https://t.co/8DDkI9pAhF,1255299926722052098,110,2020-04-29 00:56:39,Google,0,0,1
#Health #Happy #Life HoMedics Quad-Action Shiatsu Massager fpr Neck &amp; Shoulders with Heat… https://t.co/6uV7wPqO7A,1255299925568557059,118,2020-04-29 00:56:39,Google,0,0,1
"#Health #Happy #Life LELO MONA 2 PERSONAL MASSAGER, WITH CHARGER, NEW, NO BOX https://t.co/W3WCdu7YLA",1255299924633309184,101,2020-04-29 00:56:39,Google,0,0,1
"#Health #Happy #Life LELO MONA 2 PERSONAL MASSAGER, WITH CHARGER, NEW, NO BOX https://t.co/8OdlYgxjjv",1255299923635036162,101,2020-04-29 00:56:38,Google,0,0,1
It’s not Monday! We’re happy!  #tuesdayvibes #ToyFoxTerrier #Dog #happy #dogsofinstagram @dogcelebration… https://t.co/WAcjU5tKkL,1255299659746205699,129,2020-04-29 00:55:35,Twitter for iPhone,3,0,1
Some ppl complete my sentences....#friend #love #text #talk #vibes #smile #happy #LOL https://t.co/A653CvPoe9,1255299510252777472,109,2020-04-29 00:55:00,Twitter Web App,2,0,1
#happy #trip Portable First Aid Kit https://t.co/vAKInITSC5 https://t.co/67BNCz0mz0,1255299319479128065,83,2020-04-29 00:54:14,SocialRabbit Plugin,0,0,1
Have you heard ‘Crown (feat. Miguel Jordan) [Prod. D-Ace]’ by on #SoundCloud? #np #nowplaying… https://t.co/5M6XRea7tB,1255299153682366464,118,2020-04-29 00:53:35,Twitter Web Client,0,0,1
#happy #streetstyle #moda Men's High Waisted Thick Classic Jeans https://t.co/4vyS81rSwr https://t.co/jDKzxH1wmZ,1255299108371341318,112,2020-04-29 00:53:24,SocialRabbit Plugin,0,0,1
#Health #Happy #Life OPTIMUM NUTRITION Pro Gainer Weight Gainer Protein Powder Vitamin C… https://t.co/BvnTQhrD4o,1255298882805907457,113,2020-04-29 00:52:30,Google,0,0,1
#Health #Happy #Life OPTIMUM NUTRITION Serious Mass Weight Gainer Protein Powder Vitamin C… https://t.co/5oClrigt7a,1255298881421803521,115,2020-04-29 00:52:30,Google,0,0,1
#Health #Happy #Life OPTIMUM NUTRITION Pro Gainer Weight Gainer Protein PowderVitamin C and… https://t.co/L8EEMoeXJ1,1255298880473792514,116,2020-04-29 00:52:30,Google,1,0,1
#Health #Happy #Life BSN TRUE-MASS Weight Gainer Muscle Mass Gainer Protein Powder… https://t.co/T4RssYkIFp,1255298878494162947,107,2020-04-29 00:52:29,Google,0,0,1
#Health #Happy #Life Beyond Raw Re-Built Mass XP – Chocolate 6 lbs Contains 880 Calories… https://t.co/VsR0GMNivL,1255298875650445315,113,2020-04-29 00:52:28,Google,0,0,1
#Health #Happy #Life Steel Supplements Whey-PRO Whey Protein Powder Supplement Supports… https://t.co/vBlJXLtw3j,1255298874484428800,112,2020-04-29 00:52:28,Google,1,0,1
omg!! Our team won 1st place in our 1st Annual Peer Street Hackathon!!  #superhappy #letsbuilditout! #excited #happy #beer,1255298775054155776,122,2020-04-29 00:52:04,Twitter Web App,0,0,1
"Crazy J - Everything Will Be Alright 
Spotify Link https://t.co/SkIxDtmg05 
#CrazyJ #OfficialCrazyJ #StatenIsland… https://t.co/qkaDZRaELe",1255298475991891969,138,2020-04-29 00:50:53,Buffer,0,0,1
"A family in Rhode Island created a food pantry at their house, where people can provide and take items as needed fo… https://t.co/a4i7Tp01z1",1255298432031428609,140,2020-04-29 00:50:43,Twitter Web App,0,0,1
".
.
.
.
✅ =&gt; @2Abracosm 
Ative 🔔📱😁👍
.
#love #instagood #cute #like
#photooftheday #girl #tagsforlikes
#beautiful… https://t.co/6DsNBYQa45",1255298143614390274,140,2020-04-29 00:49:34,Instagram,0,0,1
"How you show a mongo it is loved. ❤️ 
I even punctured and flattened the seed. 
#Mango #EastIndian #Fruit #Blessed… https://t.co/9LttncauRC",1255297801141071875,139,2020-04-29 00:48:12,Instagram,0,0,1
"Check our beautiful collections at https://t.co/nRx0L6PKTc 
🔆🦄🌈✨🦋☮
.
#hippy #inspiration #happy #hipster… https://t.co/xDavwGABu1",1255297795579351041,129,2020-04-29 00:48:11,SocialRabbit Plugin,0,0,1
#Happy Home = Happy Life! 🥰💗💞💋💃💗💗💗💗💗💗💗,1255297587034365952,38,2020-04-29 00:47:21,Twitter Web App,1,0,1
"us floridians be like ..🎶🎶  @unclelukereal1 
.
.
.
.
.
.
.
.
.
 #ee4e #explore #explorepage #explorepages… https://t.co/tKP42w9YH2",1255297311028260865,130,2020-04-29 00:46:15,Instagram,0,0,1
"Episode 018: ""Redheads &amp; Run-on Faces"" Like reading sentences from Christopher Walken

🎧 https://t.co/zt0Vyn2hTp
🌐… https://t.co/ypS7ndx6hW",1255297280720228352,143,2020-04-29 00:46:08,Sprout Social,0,0,1
Life is amazing keep thankful for what you have and ask more from God #Thankful #Happy,1255297222226386946,86,2020-04-29 00:45:54,Twitter for iPhone,0,0,1
"When it #rains it makes us #happy
#morningvibes",1255297176529522688,47,2020-04-29 00:45:43,Twitter for Android,1,0,1
"#Happy #Birthday, #Mumia!

By Workers World Philadelphia Bureau. 
April 28, 2020
#Happy #Birthday, ...… https://t.co/kJw5pGahT8",1255297031796658178,127,2020-04-29 00:45:09,1buvtw,0,0,1
"Cooking in Quarantine 
#recipes #icecream #churros #dessert #420 #happy #caymanislands @ Grand Cayman, Caribbean Is… https://t.co/sl8wrueLXW",1255296892663148546,140,2020-04-29 00:44:36,Instagram,0,0,1
"REDjuvenator therapy #happy #healing story for #lymedisease ... after only ONE WEEK of treatments.
.
Shared by Lane… https://t.co/MrZBkma9bT",1255296643924209664,140,2020-04-29 00:43:36,Instagram,0,0,1
#weareallinthistogether #happy to #socialdistance and keep everyone #healthy and #safe from #coronavirus @ Trader J… https://t.co/bcdnHDkcBp,1255296459282489344,140,2020-04-29 00:42:52,Instagram,0,0,1
"Hey Everyone! My meds are kicking in well, and I thought I'd post this #selfie because I am feeling #goodvibes toda… https://t.co/HlLDfm3RUZ",1255296446632509441,140,2020-04-29 00:42:49,Instagram,0,0,1
At least I get to spend the time with my friend . #catsofinstagram #cat #catlife #quarantinelife #coffee #relax… https://t.co/Mdu3u8zhNn,1255296417683378177,136,2020-04-29 00:42:42,Instagram,0,0,1
Baby Boys' Cotton Knee Pads #family #happy https://t.co/8FFOEhttVU https://t.co/1sfS6J2wNQ,1255296391771033602,90,2020-04-29 00:42:36,SocialRabbit Plugin,0,0,1
"One object may be meaning infinite
How to mirroring and matching technique influence people?… https://t.co/YdRUyt4Ghe",1255296326071398401,117,2020-04-29 00:42:21,Twitter for Android,0,0,1
"Good Morning 🌄🙋
#India
#Happy
#InternationalDanceDay https://t.co/y8oMtzGnHY",1255295899787501569,76,2020-04-29 00:40:39,Twitter for Android,0,0,1
"Crazy J - Everything Will Be Alright 
Spotify Link https://t.co/SkIxDtmg05 
#CrazyJ #OfficialCrazyJ #StatenIsland… https://t.co/L7xAv0IchZ",1255295889402466307,138,2020-04-29 00:40:36,Buffer,0,0,1
15 Habits of Incredibly #Happy People https://t.co/qi7lL2tS1A #Happiness https://t.co/08gn8guTeg,1255295530986541057,96,2020-04-29 00:39:11,SocialOomph,0,0,1
"Pre-save my new album ""Dancing Elephants"" on Spotify: https://t.co/hiGezUxbX9 (powered by @distrokid) #music… https://t.co/wMa9ZNf31E",1255295144523415557,133,2020-04-29 00:37:39,Twitter Web Client,2,1,1
"@snsdfess @yoonangeliic No matter how many times i listen to it...that's not enough &gt;&lt;
@GirlsGeneration @tiffanyyoung #TAEYEON #happy",1255295128295612416,139,2020-04-29 00:37:35,Twitter Web App,0,0,1
"Available on iTunes and Spotify

https://t.co/6Si4Cfih8e

#JoshiesWorld #upcomingartist #singer #singersongwriter… https://t.co/WqHzeUZwhT",1255294747763245057,138,2020-04-29 00:36:04,Twitter for iPhone,1,0,1
"#Health #Happy #Life Edens Garden Age Defy Synergy Blend, Pure Essential Oil, 4oz https://t.co/u1txyGiKsA",1255294299564118018,105,2020-04-29 00:34:17,Google,0,0,1
"#Health #Happy #Life THIEVES LOT: Thieves Household Cleaner Concentrate, Essential Oil… https://t.co/ISmfjJvHDF",1255294298087731200,111,2020-04-29 00:34:17,Google,0,0,1
#Health #Happy #Life Raw PURE liquid Sunflower Lecithin Muscles nerves NO chemical… https://t.co/HEdnXPOeRH,1255294297034940420,107,2020-04-29 00:34:17,Google,0,0,1
#Health #Happy #Life Raw PURE liquid Sunflower Lecithin Muscles 32 oz. NO chemical… https://t.co/Yw5QSDb20i,1255294295940218881,107,2020-04-29 00:34:17,Google,0,0,1
"#Health #Happy #Life Magnetic therapy magnet full kit 3 Neodymium + set of 2 6x4"" magnetic… https://t.co/1WSfgXg3Aw",1255294294468038656,115,2020-04-29 00:34:16,Google,0,0,1
#Health #Happy #Life PURE Organic Colostrum 1lb BULK closest to raw+ least processed IG… https://t.co/fA9Oq2R8Re,1255294293314621442,112,2020-04-29 00:34:16,Google,0,0,1
"#Health #Happy #Life Earthing® Universal Grounding Mat Kit - Larger sz w/ Cord, Tester… https://t.co/uZxgdJsg4r",1255294292131827713,111,2020-04-29 00:34:16,Google,0,0,1
#Health #Happy #Life ZZZhen Weighted Blanket - High Breathability - 48''72'' 15LBs… https://t.co/4VgIbbSNxr,1255294290974183424,107,2020-04-29 00:34:15,Google,0,0,1
Delivery of Yummy-ness today! #dailyharvest #smoothies #lattes #harvestbowls #oatbowls #soupsandmore… https://t.co/9RdOc7h0Gt,1255293559818813443,125,2020-04-29 00:31:21,Instagram,0,0,1
Stomach Troubles? 4 Essential Supplements To Help Your Digestion #Healthy #Happy #Living https://t.co/cnjMH28O1H,1255293511936749569,112,2020-04-29 00:31:10,IFTTT,0,0,1
"3 things I’m #thankful for.
*
*
* ~*
~*
~*
~*
@TheThankfulApp #grateful  #love #happy #gratitude https://t.co/j9RqLxrrCX",1255293423499837440,120,2020-04-29 00:30:49,Instagram,1,0,1
"Crazy J - Everything Will Be Alright 
Spotify Link https://t.co/SkIxDtmg05 
#CrazyJ #OfficialCrazyJ #StatenIsland… https://t.co/83lunjiucT",1255293315899105280,138,2020-04-29 00:30:23,Buffer,0,0,1
Good Morning Everyone! :) . . #RustagiPolymers #goodmorning #love #beautiful #summer #bomdia #instagood #happy… https://t.co/xA1dm1pTqH,1255293227663491075,135,2020-04-29 00:30:02,IFTTT,0,0,1
They over here making masks 💉🤞🏽🙌🏽 #familytime #family #love #familyfirst #happy #instagood #kids #fun #christmas… https://t.co/sUoJA0jhc2,1255293193299656705,137,2020-04-29 00:29:54,Twitter for iPhone,2,0,1
